"Groupe";"Nom";"CD_REF";"LB_NOM";"NOM_COMPL";"NOM_VERN";"CLASSE";"ORDRE";"FAMILLE";"PN";"PN_det";"LRN";"LRN_det";"LRN_H";"LRN_H_det";"LRN_P";"LRN_P_det";"DH";"DH_det";"DO";"DO_det";"ZH"
"Fonge";"Cortinarius stillatitius f. maximus";"469556";"Cortinarius stillatitius f. maximus";"Cortinarius stillatitius f. maximus Moënne-Locc., 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius stipitemirus";"461497";"Cortinarius stipitemirus";"Cortinarius stipitemirus Rob.Henry, 1995";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius stipiteviolascens";"461498";"Cortinarius stipiteviolascens";"Cortinarius stipiteviolascens R. Henry";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius strenuisporus";"461499";"Cortinarius strenuisporus";"Cortinarius strenuisporus Bidaud, Cors.Gut. & Vila, 2002";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius streptosmus";"461500";"Cortinarius streptosmus";"Cortinarius streptosmus Rob.Henry, 1986";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius striatuloides";"35662";"Cortinarius striatuloides";"Cortinarius striatuloides Rob.Henry, 1968";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius strignipedes";"461502";"Cortinarius strignipedes";"Cortinarius strignipedes Moser";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subaccedens";"461480";"Cortinarius subaccedens";"Cortinarius subaccedens Rob.Henry, 1989";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subadelphus";"461478";"Cortinarius subadelphus";"Cortinarius subadelphus Rob.Henry, 1981";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subalbescens";"461494";"Cortinarius subalbescens";"Cortinarius subalbescens Reumaux, 1993";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subalbidulus";"461474";"Cortinarius subalbidulus";"Cortinarius subalbidulus Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subamaricatus";"461475";"Cortinarius subamaricatus";"Cortinarius subamaricatus Bidaud, 2008";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subamethystinus";"35668";"Cortinarius subamethystinus";"Cortinarius subamethystinus Rob.Henry, 1985";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subamoenolens";"1003474";"Cortinarius subamoenolens";"Cortinarius subamoenolens Carteret & Reumaux ex Armada, 2013";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subarquatus";"35672";"Cortinarius subarquatus";"Cortinarius subarquatus (M.M.Moser) M.M.Moser, 1967";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subarvinaceus";"461479";"Cortinarius subarvinaceus";"Cortinarius subarvinaceus Cleland, 1927";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subatkinsonianus";"461472";"Cortinarius subatkinsonianus";"Cortinarius subatkinsonianus Rob.Henry, 1943";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subavellaneocaeruleus";"461481";"Cortinarius subavellaneocaeruleus";"Cortinarius subavellaneocaeruleus Bidaud & Reumaux";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subavellaneofulvus";"461482";"Cortinarius subavellaneofulvus";"Cortinarius subavellaneofulvus Carteret & Reumaux";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subavellaneofulvus var. glareosus";"469559";"Cortinarius subavellaneofulvus var. glareosus";"Cortinarius subavellaneofulvus var. glareosus Carteret & Fillion";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subavellanofulvus";"1056556";"Cortinarius subavellanofulvus";"Cortinarius subavellanofulvus Carteret & Reumaux, 2003";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subbalaustinus";"35675";"Cortinarius subbalaustinus";"Cortinarius subbalaustinus Rob.Henry, 1991";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subbalteatus";"35677";"Cortinarius subbalteatus";"Cortinarius subbalteatus Kühner, 1955";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subbalteatus var. balteatotomentosus";"469560";"Cortinarius subbalteatus var. balteatotomentosus";"Cortinarius subbalteatus var. balteatotomentosus (R. Henry) Bidaud, P. Moënne-Loccoz & Reumaux";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subbolbitioides";"461483";"Cortinarius subbolbitioides";"Cortinarius subbolbitioides Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subbrunneus";"461484";"Cortinarius subbrunneus";"Cortinarius subbrunneus Bidaud, Carteret & Reumaux, 2009";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subbulliardioides";"35680";"Cortinarius subbulliardioides";"Cortinarius subbulliardioides Rob.Henry, 1970";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcaninus";"35681";"Cortinarius subcaninus";"Cortinarius subcaninus Maire, 1928";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcastaneus";"461485";"Cortinarius subcastaneus";"Cortinarius subcastaneus Bidaud & Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcinnamomeus";"35770";"Cortinarius subcinnamomeus";"Cortinarius subcinnamomeus P.Karst., 1889";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subclaricolor";"35682";"Cortinarius subclaricolor";"Cortinarius subclaricolor (M.M.Moser) P.D.Orton, 1960";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcompactus";"461486";"Cortinarius subcompactus";"Cortinarius subcompactus Rob.Henry, 1958";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subconcrescens";"461426";"Cortinarius subconcrescens";"Cortinarius subconcrescens R. Henry";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcoronatus";"461392";"Cortinarius subcoronatus";"Cortinarius subcoronatus Bidaud, 2001";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcotoneipes";"461455";"Cortinarius subcotoneipes";"Cortinarius subcotoneipes Rob.Henry, 1988";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcotoneus";"461395";"Cortinarius subcotoneus";"Cortinarius subcotoneus Bidaud, 2005";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcrassoides";"461396";"Cortinarius subcrassoides";"Cortinarius subcrassoides Moënne-Locc. & Remaux, 1995";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcristatosporus";"1076217";"Cortinarius subcristatosporus";"Cortinarius subcristatosporus Bidaud & Carteret, 2013";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcroceophyllus";"461397";"Cortinarius subcroceophyllus";"Cortinarius subcroceophyllus Rob.Henry, 1984";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcyanites";"461398";"Cortinarius subcyanites";"Cortinarius subcyanites Bidaud, 2005";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcylindripes";"461408";"Cortinarius subcylindripes";"Cortinarius subcylindripes Bidaud, Moënne-Locc. & Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subcylindrosporus";"1056671";"Cortinarius subcylindrosporus";"Cortinarius subcylindrosporus Reumaux, 2010";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subdecolorans";"461400";"Cortinarius subdecolorans";"Cortinarius subdecolorans M.Langl. & Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subdecoloratus";"461393";"Cortinarius subdecoloratus";"Cortinarius subdecoloratus Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subelatior";"461405";"Cortinarius subelatior";"Cortinarius subelatior Bidaud, Moënne-Locc. & Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subelatior f. ochraceoflavescens";"469561";"Cortinarius subelatior f. ochraceoflavescens";"Cortinarius subelatior f. ochraceoflavescens Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subelegantior";"35686";"Cortinarius subelegantior";"Cortinarius subelegantior Rob.Henry, 1987";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subemunctus";"35687";"Cortinarius subemunctus";"Cortinarius subemunctus Moënne-Locc. & Reumaux, 1992";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius suberi";"35690";"Cortinarius suberi";"Cortinarius suberi Soop, 1990";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius suberugatus";"1056668";"Cortinarius suberugatus";"Cortinarius suberugatus Bidaud & Reumaux, 2010";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius suberythraeus";"461406";"Cortinarius suberythraeus";"Cortinarius suberythraeus Carteret, 2002";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius suberythrinus";"461378";"Cortinarius suberythrinus";"Cortinarius suberythrinus Moënne-Locc., 1988";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius suberythrinus var. geraniolens";"469562";"Cortinarius suberythrinus var. geraniolens";"Cortinarius suberythrinus var. geraniolens Moënne-Locc. & Reumaux, 1988";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subferrugineoides";"461401";"Cortinarius subferrugineoides";"Cortinarius subferrugineoides Reumaux, 1980";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subferrugineus";"35691";"Cortinarius subferrugineus";"Cortinarius subferrugineus (Batsch) Fr., 1838";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subflexuosus";"461391";"Cortinarius subflexuosus";"Cortinarius subflexuosus Britzelm., 1895";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subfoetidus";"461390";"Cortinarius subfoetidus";"Cortinarius subfoetidus A.H.Sm., 1944";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subfragrantior";"461389";"Cortinarius subfragrantior";"Cortinarius subfragrantior";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subfulgens";"35693";"Cortinarius subfulgens";"Cortinarius subfulgens P.D.Orton, 1960";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subfuligineus";"461388";"Cortinarius subfuligineus";"Cortinarius subfuligineus Bidaud, 2008";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subfulvescens";"1056652";"Cortinarius subfulvescens";"Cortinarius subfulvescens Bidaud, 2009";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subfusipes";"1003019";"Cortinarius subfusipes";"Cortinarius subfusipes Rob.Henry, 1940";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subfusisporus";"1002445";"Cortinarius subfusisporus";"Cortinarius subfusisporus Bon, 1990";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subgaleroides";"35698";"Cortinarius subgaleroides";"Cortinarius subgaleroides Rob.Henry, 1991";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subglobispermus";"461386";"Cortinarius subglobispermus";"Cortinarius subglobispermus Bidaud & Reumaux, 2004";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subglutinosus";"35699";"Cortinarius subglutinosus";"Cortinarius subglutinosus P.Karst., 1879";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subgracilis";"461384";"Cortinarius subgracilis";"Cortinarius subgracilis Moënne-Locc., 2001";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subhelvolus var. abietis";"469563";"Cortinarius subhelvolus var. abietis";"Cortinarius subhelvolus var. abietis Bidaud, P. Moënne-Loccoz & Reumaux";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subhygrophanus";"35700";"Cortinarius subhygrophanus";"Cortinarius subhygrophanus Bidaud, 1993";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subiliopodius";"1076214";"Cortinarius subiliopodius";"Cortinarius subiliopodius Bidaud & Moënne-Locc., 2013";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subincarnatus";"461381";"Cortinarius subincarnatus";"Cortinarius subincarnatus Rob.Henry, 1941";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subinsignis";"461380";"Cortinarius subinsignis";"Cortinarius subinsignis Reumaux, 1988";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subintentus";"1076216";"Cortinarius subintentus";"Cortinarius subintentus Reumaux, 2013";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subiodolens";"461379";"Cortinarius subiodolens";"Cortinarius subiodolens Reumaux, 2001";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subionochlorus";"35701";"Cortinarius subionochlorus";"Cortinarius subionochlorus Rob.Henry, 1952";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subjaponicus";"461410";"Cortinarius subjaponicus";"Cortinarius subjaponicus Bidaud";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius sublanatorum";"461433";"Cortinarius sublanatorum";"Cortinarius sublanatorum Rob.Henry, 1992";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius sublanatus";"461407";"Cortinarius sublanatus";"Cortinarius sublanatus (Sowerby) Fr., 1838";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius sublilacinopes";"461428";"Cortinarius sublilacinopes";"Cortinarius sublilacinopes Bidaud, Moënne-Locc. & Reumaux, 2001";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius sublubricus";"461429";"Cortinarius sublubricus";"Cortinarius sublubricus (Jul.Schäff. ex M.M.Moser) M.M.Moser, 1967";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius sublucorum";"1043317";"Cortinarius sublucorum";"Cortinarius sublucorum Carteret, 2012";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius submelanotus";"461430";"Cortinarius submelanotus";"Cortinarius submelanotus Bidaud, 2005";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius submilvinus";"1056677";"Cortinarius submilvinus";"Cortinarius submilvinus Bidaud, 2010";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subminiatopus";"1040349";"Cortinarius subminiatopus";"Cortinarius subminiatopus Kytöv., Niskanen & Liimat., 2017";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius submyrtillinus";"35702";"Cortinarius submyrtillinus";"Cortinarius submyrtillinus Britzelm., 1892";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subnotatus";"35704";"Cortinarius subnotatus";"Cortinarius subnotatus Fr., 1838";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subobtusobrunneus";"461425";"Cortinarius subobtusobrunneus";"Cortinarius subobtusobrunneus Bidaud, 2004";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subobtusus";"461434";"Cortinarius subobtusus";"Cortinarius subobtusus Kauffman & A.H.Sm., 1933";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subolivaceocaninus";"461436";"Cortinarius subolivaceocaninus";"Cortinarius subolivaceocaninus Chevassut & Rob.Henry, 1973";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subolivaceophyllus";"461437";"Cortinarius subolivaceophyllus";"Cortinarius subolivaceophyllus Rob.Henry, 1976";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subolivaceus";"461438";"Cortinarius subolivaceus";"Cortinarius subolivaceus Bidaud, Moënne-Locc. & Reumaux, 2000";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subolivellus";"1042004";"Cortinarius subolivellus";"Cortinarius subolivellus Carteret & Reumaux, 2009";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius suboliveocaninus";"1002054";"Cortinarius suboliveocaninus";"Cortinarius suboliveocaninus Chevassut & Rob.Henry, 1978";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subopimus";"461439";"Cortinarius subopimus";"Cortinarius subopimus Bidaud, 1995";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subparevernius";"35706";"Cortinarius subparevernius";"Cortinarius subparevernius Rob.Henry, 1970";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subparvannulatus";"1056681";"Cortinarius subparvannulatus";"Cortinarius subparvannulatus Moënne-Locc. & Fillion, 2010";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subpateriformis";"1076190";"Cortinarius subpateriformis";"Cortinarius subpateriformis Carteret, 2013";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subporphyropus";"35707";"Cortinarius subporphyropus";"Cortinarius subporphyropus Pilát, 1954";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subpudorinus";"461365";"Cortinarius subpudorinus";"Cortinarius subpudorinus Reumaux, 2008";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subpulchripes";"461431";"Cortinarius subpulchripes";"Cortinarius subpulchripes Reumaux, 1990";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subpurpurascens";"35708";"Cortinarius subpurpurascens";"Cortinarius subpurpurascens (Batsch) J.Kickx f., 1867";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Cortinarius subpurpurascens var. alluticolor";"469564";"Cortinarius subpurpurascens var. alluticolor";"Cortinarius subpurpurascens var. alluticolor Rob.Henry, 1986";NA;"Agaricomycetes";"Agaricales";"Cortinariaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
